heuristic;k;n;dataset;c;mean;cost;time in ms;average time in ms;abs. abweichung time in ms;rel. Abweichung time in ms;average cost;rel. Fehler;;;;;
Generic MSM-Mean EA: generations:10000;3;20;yoga;0.1;[-2.1547, -2.1587, -2.1587, -2.1481, -2.1326, -2.1067, -2.0563, -1.8497, -1.8497, -1.8118, -1.8118, -1.7988, -1.7988, -1.7345, -1.7098, -1.6583, -1.61, -1.5826, -1.5043, -1.4661];9,20839;73;;;;;;;;;;
Generic MSM-Mean EA: generations:10000;3;20;yoga;0.1;[-1.7195, -1.7195, -1.7476, -1.7815, -1.8118, -1.8385, -1.8497, -1.8385, -1.8066, -1.8066, -1.7815, -1.7345, -1.683, -1.6583, -1.6555, -1.61, -1.5826, -1.5826, -1.5043, -1.5043];9,16929;76;75;-14166,33333;-99,47%;9,503;17,37%;;;;;
Generic MSM-Mean EA: generations:100000;3;20;yoga;0.1;[-1.6267, -1.6267, -1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8445, -1.8497, -1.8071, -1.8071, -1.8071, -1.7864, -1.7476, -1.7195, -1.6694, -1.6583, -1.6555, -1.645];9,28879;754;;;;;;;;;;
Generic MSM-Mean EA: generations:100000;3;20;yoga;0.1;[-1.7195, -1.7476, -1.7815, -1.8133, -1.8385, -1.8445, -1.8071, -1.8071, -1.8071, -0.67821, -0.67821, -0.67821, -0.75376, -1.7202, -1.7098, -1.6657, -1.645, -1.5826, -1.5043, -1.4661];11,60131;764;;;;;;;;;;
Generic MSM-Mean EA: generations:100000;3;20;yoga;0.1;[0.0033647, 0.0033647, -0.053339, -0.1336, -0.2137, -0.39832, -0.47733, -0.75376, -1.6694, -1.8133, -1.8385, -1.8445, -1.7864, -1.7548, -1.7195, -1.6657, -1.61, -1.61, -1.5043, -1.5043];11,528365;766;761,3333333;-13480;-94,65%;10,806155;33,47%;;;;;
Generic MSM-Mean EA: generations:1000000;3;20;yoga;0.1;[-1.6583, -1.6583, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8445, -1.8497, -1.8133, -1.8133, -1.8133, -1.7864, -1.7345, -1.7195, -1.683, -1.6583, -1.61, -1.5043, -1.4661];9,08879;7432;;;;;;;;;;
Generic MSM-Mean EA: generations:1000000;3;20;yoga;0.1;[-2.132, -2.132, -2.132, -2.1232, -2.1067, -2.0563, -1.8133, -1.8133, -1.8385, -1.8445, -1.8066, -1.8071, -1.8071, -1.7988, -1.7548, -1.7202, -1.683, -1.6267, -1.61, -1.5043];9,24869;7524;;;;;;;;;;
Generic MSM-Mean EA: generations:1000000;3;20;yoga;0.1;[-1.6555, -1.6694, -1.7098, -1.7476, -1.7815, -1.8445, -1.8445, -1.8445, -1.7988, -1.7548, -1.7195, -1.683, -1.6555, -1.6555, -1.5043, -1.4661, -0.67821, -0.67821, -0.75376, -0.82989];10,24225;7688;7548;-6693,333333;-47,00%;9,526576667;17,66%;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;20;yoga;0.1;[-1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -2.132, -2.1232, -2.1067, -2.0563, -1.9768, -1.9098, -1.8445, -1.7864, -1.7548, -1.7202, -1.683, -1.6583, -1.6555, -1.645];9,28359;73;;;;;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;20;yoga;0.1;[-1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8385, -1.8497, -1.8066, -1.8071, -1.8071, -1.7988, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661, -1.439];8,88579;75;;;;;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 1;3;20;yoga;0.1;[-1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8385, -1.8497, -1.8497, -1.8066, -1.8071, -1.8133, -1.7988, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661];9,05929;75;74,33333333;-14167;-99,48%;9,076223333;12,10%;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;20;yoga;0.1;[-2.1547, -2.1547, -2.1587, -2.1587, -2.1481, -2.1326, -2.132, -1.8497, -1.8497, -1.8071, -1.8071, -1.8133, -1.7988, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661];9,27009;753;;;;;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;20;yoga;0.1;[-1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8385, -1.8497, -1.8497, -1.8066, -1.8071, -1.8133, -1.7988, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661];9,05929;755;;;;;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 1;3;20;yoga;0.1;[-1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -2.132, -2.1232, -2.1067, -2.0563, -1.9768, -1.9098, -1.8445, -1.7864, -1.7548, -1.7202, -1.683, -1.6583, -1.6555, -1.645];9,28359;734;747,3333333;-13494;-94,75%;9,204323333;13,68%;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;20;yoga;0.1;[-2.1547, -2.1547, -2.1587, -2.1587, -2.1481, -2.1326, -2.132, -2.1232, -2.1067, -2.0563, -1.9768, -1.9098, -1.8445, -1.7864, -1.7548, -1.7202, -1.683, -1.6583, -1.6555, -1.645];9,19559;7242;;;;;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;20;yoga;0.1;[-2.1547, -2.1547, -2.1587, -2.1587, -2.1481, -2.1326, -2.132, -2.1232, -2.1067, -2.0563, -1.9768, -1.9098, -1.8445, -1.7864, -1.7548, -1.7202, -1.683, -1.6583, -1.6555, -1.645];9,19559;7239;;;;;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 1;3;20;yoga;0.1;[-1.6267, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8385, -1.8497, -1.8066, -1.8071, -1.8071, -1.7988, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661, -1.439];8,88579;7540;7340,333333;-6901;-48,46%;9,092323333;12,30%;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;20;yoga;0.1;[-1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8385, -1.8497, -1.8071, -1.8071, -1.8133, -1.7988, -1.7988, -1.7548, -1.7202, -1.683, -1.61, -1.61, -1.5043, -1.4661];9,08879;76;;;;;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;20;yoga;0.1;[-2.1547, -2.1587, -2.1587, -2.1587, -2.1481, -2.1326, -2.1232, -2.1067, -2.0563, -1.8497, -1.8133, -1.8133, -1.7988, -1.7345, -1.7202, -1.6657, -1.61, -1.5826, -1.5043, -1.5043];9,21739;75;;;;;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 2;3;20;yoga;0.1;[-2.1547, -2.1587, -2.1587, -2.1587, -2.1481, -2.1326, -2.1232, -2.1067, -2.0563, -1.9768, -1.9098, -1.8133, -1.7864, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661];9,19219;72;74,33333333;-14167;-99,48%;9,166123333;13,21%;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;20;yoga;0.1;[-1.7098, -1.7098, -1.7476, -1.7815, -1.8118, -2.132, -2.1232, -2.1067, -2.0563, -1.8497, -1.8133, -1.8133, -1.8133, -1.7988, -1.7548, -1.7195, -1.683, -1.6583, -1.6555, -1.5043];9,28979;738;;;;;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;20;yoga;0.1;[-1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8385, -1.8497, -1.8071, -1.8071, -1.8066, -1.7988, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661, -1.439];8,88529;741;;;;;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 2;3;20;yoga;0.1;[-2.1547, -2.1587, -2.1587, -2.1587, -2.1481, -2.132, -2.1232, -2.1067, -2.0563, -1.9768, -1.9098, -1.8133, -1.8133, -1.7864, -1.7548, -1.7202, -1.6657, -1.6555, -1.645, -1.645];9,19219;749;742,6666667;-13498,66667;-94,79%;9,122423333;12,67%;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;20;yoga;0.1;[-1.6267, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8385, -1.8497, -1.8497, -1.8066, -1.8071, -1.8071, -1.7988, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661];9,05309;7565;;;;;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;20;yoga;0.1;[-1.6267, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8497, -1.8497, -1.8071, -1.8071, -1.8066, -1.7988, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661, -1.4661];8,88529;7656;;;;;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 2;3;20;yoga;0.1;[-1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8497, -1.8497, -1.8071, -1.8071, -1.8071, -1.7988, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661, -1.439];8,88529;7423;7548;-6693,333333;-47,00%;8,941223333;10,43%;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;20;yoga;0.1;[-2.1547, -2.1587, -2.1587, -2.1481, -2.1326, -2.132, -2.1232, -2.1067, -2.0563, -1.9768, -1.8497, -1.8133, -1.8133, -1.7864, -1.7548, -1.7202, -1.683, -1.6583, -1.6555, -1.5826];9,19159;73;;;;;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;20;yoga;0.1;[-2.1547, -2.1587, -2.1587, -2.1481, -2.1326, -2.1232, -2.1067, -2.0563, -1.8497, -1.8497, -1.8133, -1.8133, -1.7864, -1.7345, -1.7195, -1.6657, -1.6583, -1.5826, -1.5043, -1.5043];9,19219;75;;;;;;;;;;
Buckets MSM-Mean EA: generations:10000, bucketradius: 3;3;20;yoga;0.1;[-1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8385, -1.8385, -1.8497, -1.8071, -1.8071, -1.7988, -1.7864, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661, -1.4661];8,89929;75;74,33333333;-14167;-99,48%;9,094356667;12,33%;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;20;yoga;0.1;[0.23541, 0.23541, 0.18387, 0.12451, 0.055105, 0.0033647, -0.053339, -0.1336, -0.2137, -0.3575, -1.8445, -1.8445, -1.8445, -1.7988, -1.7345, -1.7195, -1.6657, -1.645, -1.5826, -1.5826];11,95567;766;;;;;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;20;yoga;0.1;[-2.1547, -2.1587, -2.1587, -2.1481, -2.1326, -2.132, -2.1232, -2.1067, -2.0563, -1.8497, -1.8497, -1.8071, -1.8071, -1.7988, -1.7548, -1.7202, -1.7195, -1.6657, -1.645, -1.645];9,19429;750;;;;;;;;;;
Buckets MSM-Mean EA: generations:100000, bucketradius: 3;3;20;yoga;0.1;[-2.1547, -2.1587, -2.1587, -2.1481, -2.1326, -2.1232, -2.1067, -2.0563, -1.8497, -1.8497, -1.8445, -1.8133, -1.8133, -1.7548, -1.7202, -1.683, -1.6657, -1.645, -1.5826, -1.5043];9,20109;737;751;-13490,33333;-94,73%;10,11701667;24,96%;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;20;yoga;0.1;[-1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -2.1067, -2.1067, -2.0563, -1.9098, -1.8497, -1.8071, -1.7988, -1.7864, -1.7202, -1.683, -1.6583, -1.6555, -1.5826, -1.5826];9,25839;7583;;;;;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;20;yoga;0.1;[-1.6694, -1.6694, -1.7098, -1.7476, -1.7815, -1.8118, -1.8497, -1.8497, -1.8385, -1.8071, -1.8071, -1.7864, -1.7345, -1.7195, -1.6657, -1.61, -1.5826, -1.5043, -1.4661, -1.4661];8,88529;7621;;;;;;;;;;
Buckets MSM-Mean EA: generations:1000000, bucketradius: 3;3;20;yoga;0.1;[-1.7098, -1.7098, -1.7476, -1.7815, -2.132, -2.1232, -2.1067, -2.0563, -1.9768, -1.8497, -1.8071, -1.8071, -1.7988, -1.7988, -1.7345, -1.7195, -1.6657, -1.6555, -1.5826, -1.5826];9,28779;7540;7581,333333;-6660;-46,77%;9,143823333;12,94%;;;;;
Random MSM Median: rand:10000;3;20;50words;1.0;[0.094843, -0.43885, -0.23723, 0.13824, -0.31464, 0.3249, -0.033603, 0.25892, 0.081412, -0.1132, 0.13824, -0.088193, -0.1132, 0.081412, -0.26735, -0.27842, -0.010807, -0.19683, -0.010807, -0.28502];29,397015;82;;;;;;0;;;;
Random MSM Median: rand:10000;3;20;50words;1.0;[-0.19683, 0.13824, -0.21988, -0.22919, -0.30541, 0.094843, -0.26735, 0.25892, 0.19687, -0.22919, -0.35593, 0.081412, -0.19646, 0.20317, -0.19683, -0.1988, -0.22919, -0.1132, -0.28502, -0.25397];29,640515;81;;;;;;0;;;;w
Random MSM Median: rand:10000;3;20;50words;1.0;[-0.010807, -0.088193, -0.20288, -0.14003, -0.19027, -0.19683, -0.1132, -0.088193, -0.14003, 0.13824, 0.094843, 0.54345, 0.25892, -0.35593, -0.27842, -0.033603, -0.32869, -0.23723, -0.23723, -0.24159];29,689905;82;81,66666667;;;29,57581167;0,175712948;25,15564;;;;
Random MSM Median: rand:100000;3;20;50words;1.0;[-0.1988, -0.21988, -0.23723, 0.081412, -0.21988, 0.13824, 0.39279, 0.25892, 0.62818, 0.3249, -0.31464, -0.033603, -0.41137, -0.088193, -0.19683, -0.22919, -0.088193, -0.19899, -0.21988, -0.19914];28,797625;861;;;;;;0;;;;
Random MSM Median: rand:100000;3;20;50words;1.0;[-0.31464, -0.19899, -0.25397, -0.033603, 0.32162, -0.19646, 0.32162, 0.19687, -0.14003, -0.14003, -0.19914, -0.033603, -0.24159, -0.26735, 0.023502, -0.19444, -0.088193, -0.27842, -0.21059, -0.3483];28,514809;835;;;;;;0;;;;
Random MSM Median: rand:100000;3;20;50words;1.0;[-0.19646, -0.19899, -0.21124, 0.081412, 0.3249, -0.19444, -0.010807, -0.20288, 0.25892, -0.26735, -0.27842, 0.023502, -0.20288, -0.23723, -0.31464, -0.21059, -0.19646, -0.22919, -0.19683, -0.35593];28,647657;819;838,3333333;;;28,65336367;0,139043319;25,15564;;;;
Random MSM Median: rand:1000000;3;20;50words;1.0;[-0.1132, 0.081412, -0.033603, -0.26735, 0.25892, 0.3249, 0.094843, 0.023502, 0.023502, -0.28502, -0.19683, -0.1132, -0.088193, -0.21124, -0.010807, -0.19027, -0.26735, -0.25397, -0.19027, -0.31464];28,134048;8296;;;;;;0;;;;
Random MSM Median: rand:1000000;3;20;50words;1.0;[-0.19899, -0.21124, 0.13824, 0.13824, -0.23723, 0.54345, -0.19646, 0.19687, 0.081412, 0.094843, 0.54345, 0.19687, -0.088193, -0.19646, -0.19899, -0.21988, -0.19444, -0.30541, -0.38403, -0.21988];28,412042;8313;;;;;;0;;;;
Random MSM Median: rand:1000000;3;20;50words;1.0;[-0.27842, -0.19646, -0.23723, 0.45414, 0.20317, 0.20317, 0.081412, -0.19027, 0.3249, 0.32162, 0.094843, 0.32162, 0.13824, -0.1132, -0.23723, -0.088193, -0.19027, -0.22919, -0.22919, -0.35593];28,140734;8291;8300;;;28,22894133;0,122171463;25,15564;;;;
Random MSM Median: rand:10000;3;20;Adiac;1.0;[-0.79883, -0.6823, -1.0722, -0.90298, -1.3193, -1.0938, -1.1783, -1.3131, -1.1806, -1.2016, -1.3842, -0.93372, -1.3342, -1.2786, -1.3842, -1.2333, -1.2819, -1.3235, -1.3294, -1.2253];6,98387;81;;;;;;0;;;;
Random MSM Median: rand:10000;3;20;Adiac;1.0;[-0.7852, -1.2819, -0.84867, -0.99131, -1.0607, -0.97308, -0.89552, -0.93372, -1.1318, -1.2022, -1.3533, -1.2819, -1.2178, -1.2327, -1.1735, -1.1823, -1.2333, -1.2555, -1.3294, -1.1823];6,86926;81;;;;;;0;;;;
Random MSM Median: rand:10000;3;20;Adiac;1.0;[-0.84867, -0.84867, -0.97308, -0.97308, -1.2786, -1.3533, -1.1806, -1.3193, -1.1823, -1.2452, -1.3235, -1.3131, -1.1465, -1.2327, -1.2022, -1.4042, -1.3842, -1.1823, -1.4285, -1.1833];7,01452;81;81;;;6,955883333;1,172254058;3,20215;;;;
Random MSM Median: rand:100000;3;20;Adiac;1.0;[-0.79883, -0.883, -0.89552, -0.97633, -1.0722, -0.93372, -1.1823, -1.1318, -1.2022, -1.1104, -1.3235, -1.3842, -1.4178, -1.3513, -1.2255, -1.1607, -1.3533, -1.0607, -1.2016, -1.3235];5,5485;824;;;;;;0;;;;
Random MSM Median: rand:100000;3;20;Adiac;1.0;[-0.6823, -0.89552, -0.99131, -1.1823, -1.2819, -0.93372, -1.0938, -1.1104, -1.2022, -1.3116, -1.2022, -1.3159, -1.4178, -1.3116, -1.1104, -1.3235, -1.2333, -1.3987, -1.2178, -1.2173];6,44621;812;;;;;;0;;;;
Random MSM Median: rand:100000;3;20;Adiac;1.0;[-0.79883, -0.75863, -1.0332, -0.97308, -1.1465, -0.84867, -1.0607, -0.79883, -1.1104, -1.2786, -1.3159, -1.1823, -1.1783, -1.1806, -1.3688, -1.2333, -1.3193, -1.2178, -1.2786, -1.3342];6,48936;817;817,6666667;;;6,161356667;0,924131183;3,20215;;;;
Random MSM Median: rand:1000000;3;20;Adiac;1.0;[-0.7852, -0.75863, -0.7852, -0.84867, -0.6823, -1.0332, -1.1806, -1.045, -1.2253, -1.1735, -1.2452, -1.3235, -1.3294, -1.1783, -1.1783, -1.4178, -1.2255, -1.2333, -1.2819, -1.2452];5,46804;8245;;;;;;0;;;;
Random MSM Median: rand:1000000;3;20;Adiac;1.0;[-0.82805, -0.84867, -0.84867, -0.89552, -1.3533, -1.1104, -1.1607, -1.1645, -1.0722, -1.2327, -1.3159, -1.2839, -1.2253, -1.3159, -1.3533, -1.1607, -1.3294, -1.3159, -1.3116, -1.2178];5,50999;8222;;;;;;0;;;;
Random MSM Median: rand:1000000;3;20;Adiac;1.0;[-0.79883, -0.79883, -0.7852, -0.93372, -1.1735, -1.2178, -1.2327, -1.1465, -1.3193, -1.2022, -1.2555, -1.3688, -1.1645, -1.3131, -1.2452, -1.3235, -1.3131, -1.1833, -1.3987, -1.2173];5,76134;8313;8260;;;5,57979;0,742513624;3,20215;;;;
Random MSM Median: rand:10000;3;20;Beef;0.1;[1.8147, 1.8382, 1.7758, 1.6447, 1.4473, 1.5209, 1.6294, 1.8382, 2.3234, 1.8382, 2.4933, 2.6958, 2.2116, 2.2869, 2.3234, 2.2968, 2.4797, 2.2869, 1.6838, 2.2869];14,05921;81;;;;;;0;;;;
Random MSM Median: rand:10000;3;20;Beef;0.1;[1.3547, 1.3138, 1.9048, 1.9892, 2.2968, 2.2579, 1.9083, 1.5209, 1.2143, 1.9083, 1.9892, 1.9083, 1.9892, 1.9058, 2.2116, 2.6048, 2.6261, 2.4933, 1.7758, 2.5737];14,91771;81;;;;;;0;;;;
Random MSM Median: rand:10000;3;20;Beef;0.1;[1.6654, 1.1737, 1.6838, 1.3895, 1.4473, 0.71883, 1.6447, 1.8382, 1.6654, 1.8637, 2.3234, 2.3234, 2.2211, 2.2968, 2.6059, 2.3196, 1.8147, 2.2116, 2.2579, 2.2277];13,74792;83;81,66666667;;;14,24161333;1,724723748;5,22681;;;;
Random MSM Median: rand:100000;3;20;Beef;0.1;[1.0641, 0.98153, 1.4722, 1.4473, 1.4722, 2.3214, 1.9752, 1.8382, 2.4797, 1.9058, 2.3234, 1.9058, 2.2579, 2.2211, 2.2968, 2.2869, 2.2211, 2.2211, 1.4722, 1.7758];13,81202;835;;;;;;0;;;;
Random MSM Median: rand:100000;3;20;Beef;0.1;[1.0886, 1.0767, 1.1779, 1.9058, 1.9892, 1.6294, 1.8637, 2.3196, 1.9632, 2.4797, 2.3272, 2.6048, 2.6446, 2.2968, 2.2211, 1.8093, 1.9058, 1.6654, 1.6294, 1.9274];12,65721;809;;;;;;0;;;;
Random MSM Median: rand:100000;3;20;Beef;0.1;[1.0641, 1.4473, 1.4722, 1.9048, 1.6838, 2.0308, 2.3214, 2.3234, 2.3234, 2.3234, 1.6838, 1.8382, 1.8637, 2.2211, 2.6958, 2.4797, 1.9083, 1.8637, 2.6265, 2.0308];12,84141;814;819,3333333;;;13,10354667;1,506987372;5,22681;;;;
Random MSM Median: rand:1000000;3;20;Beef;0.1;[1.0767, 1.0641, 1.7758, 1.3138, 1.4722, 1.5209, 1.8093, 2.2869, 2.1826, 2.6034, 2.2277, 2.2968, 1.9892, 2.0308, 2.6265, 2.3214, 2.3214, 2.1826, 1.8093, 2.3272];12,21271;8311;;;;;;0;;;;
Random MSM Median: rand:1000000;3;20;Beef;0.1;[1.6447, 1.8382, 1.9058, 2.158, 2.2116, 2.3196, 2.3245, 2.6446, 2.3196, 2.4933, 2.4797, 2.6059, 2.3272, 2.3272, 2.4797, 2.6265, 2.6446, 2.6034, 1.6654, 1.7758];12,65481;8270;;;;;;0;;;;
Random MSM Median: rand:1000000;3;20;Beef;0.1;[1.0886, 1.1779, 1.3547, 1.9752, 2.2116, 1.4473, 1.8147, 2.6446, 1.9058, 1.9632, 2.3214, 1.9632, 2.2116, 2.3245, 2.6034, 2.4797, 2.2869, 2.3214, 2.3617, 2.2116];12,65431;8260;8280,333333;;;12,50727667;1,39290823;5,22681;;;;
Random MSM Median: rand:10000;3;20;CBF;0.1;[-0.99828, -0.67594, -0.23257, -0.1165, -0.60136, -0.35247, -0.99828, -0.8453, -1.1036, -0.86974, -0.91157, -0.98678, -0.33121, -0.60136, -0.86974, 0.68454, -0.86974, -0.35247, -0.8453, -0.62664];23,352627;85;;;;;;0;;;;
Random MSM Median: rand:10000;3;20;CBF;0.1;[-0.38078, -0.38078, -0.99828, -0.99194, -0.91157, -0.36936, -0.34636, -0.32301, -1.219, -1.1036, -0.91467, -0.32301, 1.7218, -0.36623, -0.35247, -0.67594, -0.99194, -0.99828, -0.031282, -0.1165];23,440301;85;;;;;;0;;;;
Random MSM Median: rand:10000;3;20;CBF;0.1;[-0.67594, -0.62664, -0.35247, -1.299, -0.38078, -0.34636, -1.0469, -0.1165, -0.80558, -0.80558, -0.82499, -0.99194, -0.67594, -0.1165, -0.52962, -0.13115, -0.33121, -0.33121, -0.36936, -0.14962];23,384637;85;85;;;23,39252167;0,356649984;17,242857;;;;
Random MSM Median: rand:100000;3;20;CBF;0.1;[-0.91839, -0.82499, -0.36936, -1.1036, -0.99194, -0.86974, -1.1036, -0.82499, -0.62664, -0.8453, -0.99828, -0.99194, -0.35247, -0.29194, -0.1165, -1.299, -1.299, -0.62664, -0.52962, -0.38078];21,399617;872;;;;;;0;;;;
Random MSM Median: rand:100000;3;20;CBF;0.1;[-0.031282, -0.36936, -0.99194, -1.1036, -0.91839, -0.92095, -0.99828, -0.82499, -0.99194, -0.1165, -0.8453, -0.91839, -0.33121, -1.0469, -0.80547, -0.36623, -0.33121, -0.1165, -0.099145, -0.30164];22,643897;862;;;;;;0;;;;
Random MSM Median: rand:100000;3;20;CBF;0.1;[-0.92095, -0.62664, -0.38078, -0.1165, -0.23257, -0.35247, -0.35247, -0.99828, -0.67594, -0.91157, -0.8453, -1.2648, -0.92095, -0.36936, -0.80558, -0.8453, -1.0469, -0.32301, -0.92095, -0.62664];22,843157;872;868,6666667;;;22,295557;0,293031485;17,242857;;;;
Random MSM Median: rand:1000000;3;20;CBF;0.1;[-0.36936, -0.34636, -0.35247, -0.80547, -0.80547, -0.92095, -0.99194, -0.80558, -0.91157, -0.92095, -0.80558, -0.67594, -0.4766, -0.32301, -1.2648, -0.98678, -0.91467, -0.30164, -0.8453, -0.80547];21,892587;8732;;;;;;0;;;;
Random MSM Median: rand:1000000;3;20;CBF;0.1;[-0.29194, -0.91467, -0.91839, -0.23257, -0.1165, -0.33121, -1.299, -0.91157, -0.80558, -0.98678, -0.82499, -0.29194, -0.30164, -0.30164, -0.8453, -0.86974, -1.299, -0.23257, -0.031282, -0.031282];21,622259;8720;;;;;;0;;;;
Random MSM Median: rand:1000000;3;20;CBF;0.1;[-0.34636, -0.92095, -0.36623, -0.60136, -0.91839, -0.91467, -0.13115, -0.30164, -0.98678, -0.91839, -0.80558, -0.38078, -0.32301, -0.35247, -0.14962, -0.67594, -0.60136, -0.92095, -1.0469, -0.36623];22,061127;8687;8713;;;21,85865767;0,267693496;17,242857;;;;
Random MSM Median: rand:10000;3;20;Coffee;0.01;[-0.55926, -0.73532, -0.93657, -0.82723, -0.93657, -0.85246, -0.97768, -0.9238, -0.97032, -0.93443, -0.92079, -0.956, -0.85976, -0.89272, -0.92984, -0.86309, -0.90923, -0.95017, -0.96253, -0.98241];2,41317;82;;;;;;0;;;;
Random MSM Median: rand:10000;3;20;Coffee;0.01;[-0.53368, -0.55926, -0.79634, -0.79634, -0.79634, -0.99387, -0.85881, -0.98215, -0.97768, -0.97768, -0.89164, -0.99387, -0.96332, -0.97122, -0.88165, -0.99364, -1.005, -1.005, -0.92984, -0.9766];2,36883;82;;;;;;0;;;;
Random MSM Median: rand:10000;3;20;Coffee;0.01;[-0.54665, -0.86309, -0.94272, -0.95017, -0.85429, -0.85976, -0.85818, -0.94662, -0.89272, -0.90632, -0.92079, -0.89272, -0.86309, -0.85425, -0.89272, -0.93321, -0.89495, -0.90923, -0.95355, -0.97768];2,21271;82;82;;;2,33157;3,075957555;0,57203;;;;
Random MSM Median: rand:100000;3;20;Coffee;0.01;[-0.51472, -0.56018, -0.6363, -0.73532, -0.89495, -0.9238, -0.85881, -0.90632, -0.97032, -0.94272, -0.98241, -0.99387, -0.96941, -0.94272, -0.85246, -0.92984, -0.85976, -0.99387, -0.97122, -0.96941];1,74253;824;;;;;;0;;;;
Random MSM Median: rand:100000;3;20;Coffee;0.01;[-0.55926, -0.62681, -0.96253, -0.93657, -0.89164, -0.90632, -0.9766, -0.85976, -0.85246, -0.9238, -0.90632, -0.92984, -1.0037, -0.98241, -0.98241, -0.89495, -0.92984, -0.95355, -0.96253, -0.93657];2,23919;852;;;;;;0;;;;
Random MSM Median: rand:100000;3;20;Coffee;0.01;[-0.51472, -0.6363, -0.75323, -0.85425, -0.85246, -0.94662, -0.95355, -0.9238, -0.90632, -0.75323, -0.95017, -0.92984, -0.93657, -0.98241, -0.97032, -1.005, -0.86309, -0.94272, -0.89392, -0.9766];2,1405;831;835,6666667;;;2,04074;2,567540164;0,57203;;;;
Random MSM Median: rand:1000000;3;20;Coffee;0.01;[-0.50501, -0.54665, -0.55926, -0.75323, -0.89164, -0.956, -0.85246, -0.81837, -0.81837, -0.90923, -0.89495, -0.95934, -0.93443, -0.99387, -0.89164, -0.88165, -0.97122, -0.97032, -0.98215, -1.005];1,90983;8415;;;;;;0;;;;
Random MSM Median: rand:1000000;3;20;Coffee;0.01;[-0.53368, -0.61996, -0.72728, -0.89164, -0.85425, -0.90632, -0.99423, -0.89392, -0.94662, -0.93321, -0.9766, -0.96253, -0.90632, -0.95934, -0.82723, -0.90632, -0.956, -0.95355, -0.95355, -0.93657];2,01983;8389;;;;;;0;;;;
